"city","city_ibge_code","date","epidemiological_week","estimated_population","estimated_population_2019","is_last","is_repeated","last_available_confirmed","last_available_confirmed_per_100k_inhabitants","last_available_date","last_available_death_rate","last_available_deaths","order_for_place","place_type","state","new_confirmed","new_deaths"
"Cutias",1600212,2020-05-17,21,6101,5983,FALSE,FALSE,30,491.72267,2020-05-17,0.0333,1,13,"city","AP",0,1
"Ferreira Gomes",1600238,2020-05-17,21,7967,7780,FALSE,FALSE,18,225.93197,2020-05-17,0.0556,1,16,"city","AP",0,0
"Itaubal",1600253,2020-05-17,21,5617,5503,FALSE,FALSE,10,178.03098,2020-05-17,0,0,24,"city","AP",0,0
"Laranjal do Jari",1600279,2020-05-17,21,51362,50410,FALSE,FALSE,249,484.79421,2020-05-17,0.0803,20,33,"city","AP",3,1
"Macapá",1600303,2020-05-17,21,512902,503327,FALSE,FALSE,2674,521.34716,2020-05-17,0.0269,72,59,"city","AP",35,6
"Mazagão",1600402,2020-05-17,21,22053,21632,FALSE,FALSE,71,321.95166,2020-05-17,0.0141,1,34,"city","AP",7,0
"Oiapoque",1600501,2020-05-17,21,27906,27270,FALSE,FALSE,73,261.59249,2020-05-17,0.0137,1,44,"city","AP",5,0
"Pedra Branca do Amapari",1600154,2020-05-17,21,17067,16502,FALSE,FALSE,60,351.55563,2020-05-17,0.0333,2,25,"city","AP",4,1
"Porto Grande",1600535,2020-05-17,21,22452,21971,FALSE,FALSE,76,338.49991,2020-05-17,0.0395,3,34,"city","AP",4,1
"Pracuúba",1600550,2020-05-17,21,5246,5120,FALSE,FALSE,5,95.31071,2020-05-17,0.2,1,13,"city","AP",0,0
"Santana",1600600,2020-05-17,21,123096,121364,FALSE,FALSE,566,459.80373,2020-05-17,0.0247,14,43,"city","AP",60,1
"Serra do Navio",1600055,2020-05-17,21,5488,5397,FALSE,FALSE,43,783.5277,2020-05-17,0,0,26,"city","AP",0,0
"Tartarugalzinho",1600709,2020-05-17,21,17769,17315,FALSE,FALSE,12,67.53334,2020-05-17,0.0833,1,22,"city","AP",0,0
"Vitória do Jari",1600808,2020-05-17,21,16254,15931,FALSE,FALSE,48,295.31192,2020-05-17,0.0208,1,34,"city","AP",0,0
NA,16,2020-05-17,21,861773,845731,FALSE,FALSE,3952,458.58944,2020-05-17,0.0301,119,59,"state","AP",118,11
"Amapá",1600105,2020-05-18,21,9187,9109,FALSE,FALSE,10,108.84946,2020-05-18,0.1,1,23,"city","AP",0,0
"Calçoene",1600204,2020-05-18,21,11306,11117,FALSE,FALSE,7,61.91403,2020-05-18,0,0,18,"city","AP",0,0
"Cutias",1600212,2020-05-18,21,6101,5983,FALSE,FALSE,30,491.72267,2020-05-18,0.0333,1,14,"city","AP",0,0
"Ferreira Gomes",1600238,2020-05-18,21,7967,7780,FALSE,FALSE,18,225.93197,2020-05-18,0.0556,1,17,"city","AP",0,0
"Itaubal",1600253,2020-05-18,21,5617,5503,FALSE,FALSE,11,195.83408,2020-05-18,0,0,25,"city","AP",1,0
"Laranjal do Jari",1600279,2020-05-18,21,51362,50410,FALSE,FALSE,271,527.62743,2020-05-18,0.0849,23,34,"city","AP",22,3
"Macapá",1600303,2020-05-18,21,512902,503327,FALSE,FALSE,2692,524.8566,2020-05-18,0.0279,75,60,"city","AP",18,3
"Mazagão",1600402,2020-05-18,21,22053,21632,FALSE,FALSE,78,353.69338,2020-05-18,0.0128,1,35,"city","AP",7,0
"Oiapoque",1600501,2020-05-18,21,27906,27270,FALSE,FALSE,77,275.92632,2020-05-18,0.039,3,45,"city","AP",4,2
"Pedra Branca do Amapari",1600154,2020-05-18,21,17067,16502,FALSE,FALSE,63,369.13342,2020-05-18,0.0317,2,26,"city","AP",3,0
"Porto Grande",1600535,2020-05-18,21,22452,21971,FALSE,FALSE,79,351.86175,2020-05-18,0.038,3,35,"city","AP",3,0
"Pracuúba",1600550,2020-05-18,21,5246,5120,FALSE,FALSE,5,95.31071,2020-05-18,0.2,1,14,"city","AP",0,0
"Santana",1600600,2020-05-18,21,123096,121364,FALSE,FALSE,579,470.36459,2020-05-18,0.0242,14,44,"city","AP",13,0
"Serra do Navio",1600055,2020-05-18,21,5488,5397,FALSE,FALSE,43,783.5277,2020-05-18,0,0,27,"city","AP",0,0
"Tartarugalzinho",1600709,2020-05-18,21,17769,17315,FALSE,FALSE,12,67.53334,2020-05-18,0.0833,1,23,"city","AP",0,0
"Vitória do Jari",1600808,2020-05-18,21,16254,15931,FALSE,FALSE,48,295.31192,2020-05-18,0.0208,1,35,"city","AP",0,0
NA,16,2020-05-18,21,861773,845731,FALSE,FALSE,4023,466.82827,2020-05-18,0.0316,127,60,"state","AP",71,8
"Amapá",1600105,2020-05-19,21,9187,9109,FALSE,FALSE,12,130.61935,2020-05-19,0.0833,1,24,"city","AP",2,0
"Calçoene",1600204,2020-05-19,21,11306,11117,FALSE,FALSE,8,70.75889,2020-05-19,0.125,1,19,"city","AP",1,1
"Cutias",1600212,2020-05-19,21,6101,5983,FALSE,FALSE,31,508.11342,2020-05-19,0.0323,1,15,"city","AP",1,0
"Ferreira Gomes",1600238,2020-05-19,21,7967,7780,FALSE,FALSE,18,225.93197,2020-05-19,0.0556,1,18,"city","AP",0,0
"Itaubal",1600253,2020-05-19,21,5617,5503,FALSE,FALSE,16,284.84956,2020-05-19,0,0,26,"city","AP",5,0
"Laranjal do Jari",1600279,2020-05-19,21,51362,50410,FALSE,FALSE,301,586.03637,2020-05-19,0.0797,24,35,"city","AP",30,1
"Macapá",1600303,2020-05-19,21,512902,503327,FALSE,FALSE,2890,563.46047,2020-05-19,0.027,78,61,"city","AP",198,3
"Mazagão",1600402,2020-05-19,21,22053,21632,FALSE,FALSE,80,362.76244,2020-05-19,0.025,2,36,"city","AP",2,1
"Oiapoque",1600501,2020-05-19,21,27906,27270,FALSE,FALSE,83,297.42708,2020-05-19,0.0361,3,46,"city","AP",6,0
"Pedra Branca do Amapari",1600154,2020-05-19,21,17067,16502,FALSE,FALSE,76,445.3038,2020-05-19,0.0395,3,27,"city","AP",13,1
"Porto Grande",1600535,2020-05-19,21,22452,21971,FALSE,FALSE,95,423.12489,2020-05-19,0.0316,3,36,"city","AP",16,0
"Pracuúba",1600550,2020-05-19,21,5246,5120,FALSE,FALSE,5,95.31071,2020-05-19,0.2,1,15,"city","AP",0,0
"Santana",1600600,2020-05-19,21,123096,121364,FALSE,FALSE,589,478.48833,2020-05-19,0.0272,16,45,"city","AP",10,2
"Serra do Navio",1600055,2020-05-19,21,5488,5397,FALSE,FALSE,43,783.5277,2020-05-19,0,0,28,"city","AP",0,0
"Tartarugalzinho",1600709,2020-05-19,21,17769,17315,FALSE,FALSE,12,67.53334,2020-05-19,0.0833,1,24,"city","AP",0,0
"Vitória do Jari",1600808,2020-05-19,21,16254,15931,FALSE,FALSE,51,313.76892,2020-05-19,0.0196,1,36,"city","AP",3,0
NA,16,2020-05-19,21,861773,845731,FALSE,FALSE,4310,500.13171,2020-05-19,0.0316,136,61,"state","AP",287,9
"Amapá",1600105,2020-05-20,21,9187,9109,FALSE,FALSE,20,217.69892,2020-05-20,0.05,1,25,"city","AP",8,0
"Calçoene",1600204,2020-05-20,21,11306,11117,FALSE,FALSE,10,88.44861,2020-05-20,0.1,1,20,"city","AP",2,0
"Cutias",1600212,2020-05-20,21,6101,5983,FALSE,FALSE,40,655.63022,2020-05-20,0.025,1,16,"city","AP",9,0
"Ferreira Gomes",1600238,2020-05-20,21,7967,7780,FALSE,FALSE,40,502.07104,2020-05-20,0.05,2,19,"city","AP",22,1
"Itaubal",1600253,2020-05-20,21,5617,5503,FALSE,FALSE,18,320.45576,2020-05-20,0,0,27,"city","AP",2,0
"Laranjal do Jari",1600279,2020-05-20,21,51362,50410,FALSE,FALSE,350,681.43764,2020-05-20,0.0714,25,36,"city","AP",49,1
"Macapá",1600303,2020-05-20,21,512902,503327,FALSE,FALSE,2912,567.74978,2020-05-20,0.0282,82,62,"city","AP",22,4
"Mazagão",1600402,2020-05-20,21,22053,21632,FALSE,FALSE,94,426.24586,2020-05-20,0.0213,2,37,"city","AP",14,0
"Oiapoque",1600501,2020-05-20,21,27906,27270,FALSE,FALSE,94,336.84512,2020-05-20,0.0319,3,47,"city","AP",11,0
"Pedra Branca do Amapari",1600154,2020-05-20,21,17067,16502,FALSE,FALSE,96,562.48901,2020-05-20,0.0312,3,28,"city","AP",20,0
"Porto Grande",1600535,2020-05-20,21,22452,21971,FALSE,FALSE,95,423.12489,2020-05-20,0.0316,3,37,"city","AP",0,0
"Pracuúba",1600550,2020-05-20,21,5246,5120,FALSE,FALSE,5,95.31071,2020-05-20,0.2,1,16,"city","AP",0,0
"Santana",1600600,2020-05-20,21,123096,121364,FALSE,FALSE,619,502.85956,2020-05-20,0.0258,16,46,"city","AP",30,0
"Serra do Navio",1600055,2020-05-20,21,5488,5397,FALSE,FALSE,83,1512.39067,2020-05-20,0,0,29,"city","AP",40,0
"Tartarugalzinho",1600709,2020-05-20,21,17769,17315,FALSE,FALSE,12,67.53334,2020-05-20,0.0833,1,25,"city","AP",0,0
"Vitória do Jari",1600808,2020-05-20,21,16254,15931,FALSE,FALSE,61,375.29224,2020-05-20,0.0164,1,37,"city","AP",10,0
NA,16,2020-05-20,21,861773,845731,FALSE,FALSE,4549,527.86523,2020-05-20,0.0312,142,62,"state","AP",239,6
"Amapá",1600105,2020-05-21,21,9187,9109,FALSE,FALSE,21,228.58387,2020-05-21,0.0476,1,26,"city","AP",1,0
"Calçoene",1600204,2020-05-21,21,11306,11117,FALSE,FALSE,13,114.98319,2020-05-21,0.0769,1,21,"city","AP",3,0
"Cutias",1600212,2020-05-21,21,6101,5983,FALSE,FALSE,52,852.31929,2020-05-21,0.0192,1,17,"city","AP",12,0
"Ferreira Gomes",1600238,2020-05-21,21,7967,7780,FALSE,FALSE,40,502.07104,2020-05-21,0.05,2,20,"city","AP",0,0
"Itaubal",1600253,2020-05-21,21,5617,5503,FALSE,FALSE,18,320.45576,2020-05-21,0,0,28,"city","AP",0,0
"Laranjal do Jari",1600279,2020-05-21,21,51362,50410,FALSE,FALSE,445,866.39928,2020-05-21,0.0562,25,37,"city","AP",95,0
"Macapá",1600303,2020-05-21,21,512902,503327,FALSE,FALSE,3257,635.0141,2020-05-21,0.0267,87,63,"city","AP",345,5
"Mazagão",1600402,2020-05-21,21,22053,21632,FALSE,FALSE,94,426.24586,2020-05-21,0.0213,2,38,"city","AP",0,0
"Oiapoque",1600501,2020-05-21,21,27906,27270,FALSE,FALSE,102,365.51279,2020-05-21,0.0294,3,48,"city","AP",8,0
"Pedra Branca do Amapari",1600154,2020-05-21,21,17067,16502,FALSE,FALSE,96,562.48901,2020-05-21,0.0312,3,29,"city","AP",0,0
"Porto Grande",1600535,2020-05-21,21,22452,21971,FALSE,FALSE,97,432.03278,2020-05-21,0.0309,3,38,"city","AP",2,0
"Pracuúba",1600550,2020-05-21,21,5246,5120,FALSE,FALSE,5,95.31071,2020-05-21,0.2,1,17,"city","AP",0,0
"Santana",1600600,2020-05-21,21,123096,121364,FALSE,FALSE,768,623.90329,2020-05-21,0.0234,18,47,"city","AP",149,2
"Serra do Navio",1600055,2020-05-21,21,5488,5397,FALSE,FALSE,97,1767.49271,2020-05-21,0.0103,1,30,"city","AP",14,1
"Tartarugalzinho",1600709,2020-05-21,21,17769,17315,FALSE,FALSE,12,67.53334,2020-05-21,0.0833,1,26,"city","AP",0,0
"Vitória do Jari",1600808,2020-05-21,21,16254,15931,FALSE,FALSE,71,436.81555,2020-05-21,0.0282,2,38,"city","AP",10,1
NA,16,2020-05-21,21,861773,845731,FALSE,FALSE,5188,602.01468,2020-05-21,0.0291,151,63,"state","AP",639,9
"Amapá",1600105,2020-05-22,21,9187,9109,FALSE,FALSE,25,272.12365,2020-05-22,0.04,1,27,"city","AP",4,0
"Calçoene",1600204,2020-05-22,21,11306,11117,FALSE,FALSE,13,114.98319,2020-05-22,0.0769,1,22,"city","AP",0,0
"Cutias",1600212,2020-05-22,21,6101,5983,FALSE,FALSE,57,934.27307,2020-05-22,0.0175,1,18,"city","AP",5,0
"Ferreira Gomes",1600238,2020-05-22,21,7967,7780,FALSE,FALSE,49,615.03703,2020-05-22,0.0408,2,21,"city","AP",9,0
"Itaubal",1600253,2020-05-22,21,5617,5503,FALSE,FALSE,18,320.45576,2020-05-22,0,0,29,"city","AP",0,0
"Laranjal do Jari",1600279,2020-05-22,21,51362,50410,FALSE,FALSE,603,1174.0197,2020-05-22,0.0415,25,38,"city","AP",158,0
"Macapá",1600303,2020-05-22,21,512902,503327,FALSE,FALSE,3336,650.41665,2020-05-22,0.0273,91,64,"city","AP",79,4
"Mazagão",1600402,2020-05-22,21,22053,21632,FALSE,FALSE,113,512.40194,2020-05-22,0.0177,2,39,"city","AP",19,0
"Oiapoque",1600501,2020-05-22,21,27906,27270,FALSE,FALSE,108,387.01355,2020-05-22,0.037,4,49,"city","AP",6,1
"Pedra Branca do Amapari",1600154,2020-05-22,21,17067,16502,FALSE,FALSE,202,1183.57063,2020-05-22,0.0149,3,30,"city","AP",106,0
"Porto Grande",1600535,2020-05-22,21,22452,21971,FALSE,FALSE,103,458.75646,2020-05-22,0.0291,3,39,"city","AP",6,0
"Pracuúba",1600550,2020-05-22,21,5246,5120,FALSE,FALSE,5,95.31071,2020-05-22,0.2,1,18,"city","AP",0,0
"Santana",1600600,2020-05-22,21,123096,121364,FALSE,FALSE,831,675.08286,2020-05-22,0.0217,18,48,"city","AP",63,0
"Serra do Navio",1600055,2020-05-22,21,5488,5397,FALSE,FALSE,104,1895.04373,2020-05-22,0.0096,1,31,"city","AP",7,0
"Tartarugalzinho",1600709,2020-05-22,21,17769,17315,FALSE,FALSE,12,67.53334,2020-05-22,0.0833,1,27,"city","AP",0,0
"Vitória do Jari",1600808,2020-05-22,21,16254,15931,FALSE,FALSE,76,467.57721,2020-05-22,0.0395,3,39,"city","AP",5,1
NA,16,2020-05-22,21,861773,845731,FALSE,FALSE,5655,656.20529,2020-05-22,0.0278,157,64,"state","AP",467,6
"Amapá",1600105,2020-05-23,21,9187,9109,FALSE,TRUE,25,272.12365,2020-05-22,0.04,1,28,"city","AP",0,0
"Calçoene",1600204,2020-05-23,21,11306,11117,FALSE,TRUE,13,114.98319,2020-05-22,0.0769,1,23,"city","AP",0,0
"Cutias",1600212,2020-05-23,21,6101,5983,FALSE,TRUE,57,934.27307,2020-05-22,0.0175,1,19,"city","AP",0,0
"Ferreira Gomes",1600238,2020-05-23,21,7967,7780,FALSE,TRUE,49,615.03703,2020-05-22,0.0408,2,22,"city","AP",0,0
"Itaubal",1600253,2020-05-23,21,5617,5503,FALSE,TRUE,18,320.45576,2020-05-22,0,0,30,"city","AP",0,0
"Laranjal do Jari",1600279,2020-05-23,21,51362,50410,FALSE,TRUE,603,1174.0197,2020-05-22,0.0415,25,39,"city","AP",0,0
"Macapá",1600303,2020-05-23,21,512902,503327,FALSE,TRUE,3336,650.41665,2020-05-22,0.0273,91,65,"city","AP",0,0
"Mazagão",1600402,2020-05-23,21,22053,21632,FALSE,TRUE,113,512.40194,2020-05-22,0.0177,2,40,"city","AP",0,0
"Oiapoque",1600501,2020-05-23,21,27906,27270,FALSE,TRUE,108,387.01355,2020-05-22,0.037,4,50,"city","AP",0,0
"Pedra Branca do Amapari",1600154,2020-05-23,21,17067,16502,FALSE,TRUE,202,1183.57063,2020-05-22,0.0149,3,31,"city","AP",0,0
"Porto Grande",1600535,2020-05-23,21,22452,21971,FALSE,TRUE,103,458.75646,2020-05-22,0.0291,3,40,"city","AP",0,0
"Pracuúba",1600550,2020-05-23,21,5246,5120,FALSE,TRUE,5,95.31071,2020-05-22,0.2,1,19,"city","AP",0,0
"Santana",1600600,2020-05-23,21,123096,121364,FALSE,TRUE,831,675.08286,2020-05-22,0.0217,18,49,"city","AP",0,0
"Serra do Navio",1600055,2020-05-23,21,5488,5397,FALSE,TRUE,104,1895.04373,2020-05-22,0.0096,1,32,"city","AP",0,0
"Tartarugalzinho",1600709,2020-05-23,21,17769,17315,FALSE,TRUE,12,67.53334,2020-05-22,0.0833,1,28,"city","AP",0,0
"Vitória do Jari",1600808,2020-05-23,21,16254,15931,FALSE,TRUE,76,467.57721,2020-05-22,0.0395,3,40,"city","AP",0,0
NA,16,2020-05-23,21,861773,845731,FALSE,TRUE,5655,656.20529,2020-05-22,0.0278,157,65,"state","AP",0,0
"Amapá",1600105,2020-05-24,22,9187,9109,FALSE,FALSE,41,446.28279,2020-05-24,0.0244,1,29,"city","AP",16,0
"Calçoene",1600204,2020-05-24,22,11306,11117,FALSE,FALSE,22,194.58694,2020-05-24,0.0455,1,24,"city","AP",9,0
"Cutias",1600212,2020-05-24,22,6101,5983,FALSE,FALSE,70,1147.35289,2020-05-24,0.0143,1,20,"city","AP",13,0
"Ferreira Gomes",1600238,2020-05-24,22,7967,7780,FALSE,FALSE,54,677.79591,2020-05-24,0.037,2,23,"city","AP",5,0
"Itaubal",1600253,2020-05-24,22,5617,5503,FALSE,FALSE,19,338.25886,2020-05-24,0,0,31,"city","AP",1,0
"Laranjal do Jari",1600279,2020-05-24,22,51362,50410,FALSE,FALSE,803,1563.41264,2020-05-24,0.0324,26,40,"city","AP",200,1
"Macapá",1600303,2020-05-24,22,512902,503327,FALSE,FALSE,3577,697.40418,2020-05-24,0.0266,95,66,"city","AP",241,4
"Mazagão",1600402,2020-05-24,22,22053,21632,FALSE,FALSE,130,589.48896,2020-05-24,0.0154,2,41,"city","AP",17,0
"Oiapoque",1600501,2020-05-24,22,27906,27270,FALSE,FALSE,144,516.01806,2020-05-24,0.0347,5,51,"city","AP",36,1
"Pedra Branca do Amapari",1600154,2020-05-24,22,17067,16502,FALSE,FALSE,251,1470.6744,2020-05-24,0.012,3,32,"city","AP",49,0
"Porto Grande",1600535,2020-05-24,22,22452,21971,FALSE,FALSE,134,596.82879,2020-05-24,0.0224,3,41,"city","AP",31,0
"Pracuúba",1600550,2020-05-24,22,5246,5120,FALSE,FALSE,7,133.435,2020-05-24,0.1429,1,20,"city","AP",2,0
"Santana",1600600,2020-05-24,22,123096,121364,FALSE,FALSE,846,687.26847,2020-05-24,0.0213,18,50,"city","AP",15,0
"Serra do Navio",1600055,2020-05-24,22,5488,5397,FALSE,FALSE,125,2277.69679,2020-05-24,0.008,1,33,"city","AP",21,0
"Tartarugalzinho",1600709,2020-05-24,22,17769,17315,FALSE,FALSE,34,191.34448,2020-05-24,0.0294,1,29,"city","AP",22,0
"Vitória do Jari",1600808,2020-05-24,22,16254,15931,FALSE,FALSE,96,590.62385,2020-05-24,0.0312,3,41,"city","AP",20,0
NA,16,2020-05-24,22,861773,845731,FALSE,FALSE,6353,737.2011,2020-05-24,0.0257,163,66,"state","AP",698,6
"Amapá",1600105,2020-05-25,22,9187,9109,FALSE,FALSE,41,446.28279,2020-05-25,0.0244,1,30,"city","AP",0,0
"Calçoene",1600204,2020-05-25,22,11306,11117,FALSE,FALSE,24,212.27667,2020-05-25,0.0417,1,25,"city","AP",2,0
"Cutias",1600212,2020-05-25,22,6101,5983,FALSE,FALSE,70,1147.35289,2020-05-25,0.0143,1,21,"city","AP",0,0
"Ferreira Gomes",1600238,2020-05-25,22,7967,7780,FALSE,FALSE,54,677.79591,2020-05-25,0.037,2,24,"city","AP",0,0
"Itaubal",1600253,2020-05-25,22,5617,5503,FALSE,FALSE,19,338.25886,2020-05-25,0,0,32,"city","AP",0,0
"Laranjal do Jari",1600279,2020-05-25,22,51362,50410,FALSE,FALSE,931,1812.62412,2020-05-25,0.0301,28,41,"city","AP",128,2
"Macapá",1600303,2020-05-25,22,512902,503327,FALSE,FALSE,3615,704.81301,2020-05-25,0.0271,98,67,"city","AP",38,3
"Mazagão",1600402,2020-05-25,22,22053,21632,FALSE,FALSE,133,603.09255,2020-05-25,0.015,2,42,"city","AP",3,0
"Oiapoque",1600501,2020-05-25,22,27906,27270,FALSE,FALSE,147,526.76844,2020-05-25,0.034,5,52,"city","AP",3,0
"Pedra Branca do Amapari",1600154,2020-05-25,22,17067,16502,FALSE,FALSE,267,1564.42257,2020-05-25,0.0112,3,33,"city","AP",16,0
"Porto Grande",1600535,2020-05-25,22,22452,21971,FALSE,FALSE,138,614.64458,2020-05-25,0.0217,3,42,"city","AP",4,0
"Pracuúba",1600550,2020-05-25,22,5246,5120,FALSE,FALSE,7,133.435,2020-05-25,0.1429,1,21,"city","AP",0,0
"Santana",1600600,2020-05-25,22,123096,121364,FALSE,FALSE,859,697.82934,2020-05-25,0.021,18,51,"city","AP",13,0
"Serra do Navio",1600055,2020-05-25,22,5488,5397,FALSE,FALSE,141,2569.24198,2020-05-25,0.0071,1,34,"city","AP",16,0
"Tartarugalzinho",1600709,2020-05-25,22,17769,17315,FALSE,FALSE,34,191.34448,2020-05-25,0.0294,1,30,"city","AP",0,0
"Vitória do Jari",1600808,2020-05-25,22,16254,15931,FALSE,FALSE,104,639.8425,2020-05-25,0.0288,3,42,"city","AP",8,0
NA,16,2020-05-25,22,861773,845731,FALSE,FALSE,6584,764.0063,2020-05-25,0.0255,168,67,"state","AP",231,5
"Amapá",1600105,2020-05-26,22,9187,9109,FALSE,FALSE,51,555.13225,2020-05-26,0.0196,1,31,"city","AP",10,0
"Calçoene",1600204,2020-05-26,22,11306,11117,FALSE,FALSE,29,256.50097,2020-05-26,0.0345,1,26,"city","AP",5,0
"Cutias",1600212,2020-05-26,22,6101,5983,FALSE,FALSE,86,1409.60498,2020-05-26,0.0116,1,22,"city","AP",16,0
"Ferreira Gomes",1600238,2020-05-26,22,7967,7780,FALSE,FALSE,66,828.41722,2020-05-26,0.0303,2,25,"city","AP",12,0
"Itaubal",1600253,2020-05-26,22,5617,5503,FALSE,FALSE,21,373.86505,2020-05-26,0,0,33,"city","AP",2,0
"Laranjal do Jari",1600279,2020-05-26,22,51362,50410,FALSE,FALSE,991,1929.442,2020-05-26,0.0283,28,42,"city","AP",60,0
"Macapá",1600303,2020-05-26,22,512902,503327,FALSE,FALSE,3674,716.31618,2020-05-26,0.0275,101,68,"city","AP",59,3
"Mazagão",1600402,2020-05-26,22,22053,21632,FALSE,FALSE,164,743.66299,2020-05-26,0.0122,2,43,"city","AP",31,0
"Oiapoque",1600501,2020-05-26,22,27906,27270,FALSE,FALSE,200,716.69175,2020-05-26,0.025,5,53,"city","AP",53,0
"Pedra Branca do Amapari",1600154,2020-05-26,22,17067,16502,FALSE,FALSE,308,1804.65225,2020-05-26,0.0097,3,34,"city","AP",41,0
"Porto Grande",1600535,2020-05-26,22,22452,21971,FALSE,FALSE,144,641.36825,2020-05-26,0.0278,4,43,"city","AP",6,1
"Pracuúba",1600550,2020-05-26,22,5246,5120,FALSE,FALSE,7,133.435,2020-05-26,0.1429,1,22,"city","AP",0,0
"Santana",1600600,2020-05-26,22,123096,121364,FALSE,FALSE,884,718.13869,2020-05-26,0.0204,18,52,"city","AP",25,0
"Serra do Navio",1600055,2020-05-26,22,5488,5397,FALSE,FALSE,194,3534.98542,2020-05-26,0.0052,1,35,"city","AP",53,0
"Tartarugalzinho",1600709,2020-05-26,22,17769,17315,FALSE,FALSE,39,219.48337,2020-05-26,0.0256,1,31,"city","AP",5,0
"Vitória do Jari",1600808,2020-05-26,22,16254,15931,FALSE,FALSE,109,670.60416,2020-05-26,0.0367,4,43,"city","AP",5,1
NA,16,2020-05-26,22,861773,845731,FALSE,FALSE,6967,808.44956,2020-05-26,0.0248,173,68,"state","AP",383,5
"Amapá",1600105,2020-05-27,22,9187,9109,FALSE,FALSE,57,620.44193,2020-05-27,0.0175,1,32,"city","AP",6,0
"Calçoene",1600204,2020-05-27,22,11306,11117,FALSE,FALSE,32,283.03556,2020-05-27,0.0312,1,27,"city","AP",3,0
"Cutias",1600212,2020-05-27,22,6101,5983,FALSE,FALSE,99,1622.68481,2020-05-27,0.0101,1,23,"city","AP",13,0
"Ferreira Gomes",1600238,2020-05-27,22,7967,7780,FALSE,FALSE,69,866.07255,2020-05-27,0.029,2,26,"city","AP",3,0
"Itaubal",1600253,2020-05-27,22,5617,5503,FALSE,FALSE,21,373.86505,2020-05-27,0,0,34,"city","AP",0,0
"Laranjal do Jari",1600279,2020-05-27,22,51362,50410,FALSE,FALSE,1137,2213.69884,2020-05-27,0.0255,29,43,"city","AP",146,1
"Macapá",1600303,2020-05-27,22,512902,503327,FALSE,FALSE,3968,773.63707,2020-05-27,0.0272,108,69,"city","AP",294,7
"Mazagão",1600402,2020-05-27,22,22053,21632,FALSE,FALSE,215,974.92405,2020-05-27,0.0093,2,44,"city","AP",51,0
"Oiapoque",1600501,2020-05-27,22,27906,27270,FALSE,FALSE,207,741.77596,2020-05-27,0.0242,5,54,"city","AP",7,0
"Pedra Branca do Amapari",1600154,2020-05-27,22,17067,16502,FALSE,FALSE,358,2097.61528,2020-05-27,0.0084,3,35,"city","AP",50,0
"Porto Grande",1600535,2020-05-27,22,22452,21971,FALSE,FALSE,177,788.34848,2020-05-27,0.0226,4,44,"city","AP",33,0
"Pracuúba",1600550,2020-05-27,22,5246,5120,FALSE,FALSE,7,133.435,2020-05-27,0.1429,1,23,"city","AP",0,0
"Santana",1600600,2020-05-27,22,123096,121364,FALSE,FALSE,898,729.51193,2020-05-27,0.0212,19,53,"city","AP",14,1
"Serra do Navio",1600055,2020-05-27,22,5488,5397,FALSE,FALSE,196,3571.42857,2020-05-27,0.0102,2,36,"city","AP",2,1
"Tartarugalzinho",1600709,2020-05-27,22,17769,17315,FALSE,FALSE,51,287.01671,2020-05-27,0.0196,1,32,"city","AP",12,0
"Vitória do Jari",1600808,2020-05-27,22,16254,15931,FALSE,FALSE,127,781.34613,2020-05-27,0.0315,4,44,"city","AP",18,0
NA,16,2020-05-27,22,861773,845731,FALSE,FALSE,7619,884.10753,2020-05-27,0.024,183,69,"state","AP",652,10
"Amapá",1600105,2020-05-28,22,9187,9109,FALSE,FALSE,58,631.32687,2020-05-28,0.0345,2,33,"city","AP",1,1
"Calçoene",1600204,2020-05-28,22,11306,11117,FALSE,FALSE,47,415.70847,2020-05-28,0.0213,1,28,"city","AP",15,0
"Cutias",1600212,2020-05-28,22,6101,5983,FALSE,FALSE,102,1671.85707,2020-05-28,0.0098,1,24,"city","AP",3,0
"Ferreira Gomes",1600238,2020-05-28,22,7967,7780,FALSE,FALSE,75,941.38321,2020-05-28,0.0267,2,27,"city","AP",6,0
"Itaubal",1600253,2020-05-28,22,5617,5503,FALSE,FALSE,21,373.86505,2020-05-28,0,0,35,"city","AP",0,0
"Laranjal do Jari",1600279,2020-05-28,22,51362,50410,FALSE,FALSE,1237,2408.39531,2020-05-28,0.0243,30,44,"city","AP",100,1
"Macapá",1600303,2020-05-28,22,512902,503327,FALSE,FALSE,4294,837.19697,2020-05-28,0.0277,119,70,"city","AP",326,11
"Mazagão",1600402,2020-05-28,22,22053,21632,FALSE,FALSE,227,1029.33841,2020-05-28,0.0088,2,45,"city","AP",12,0
"Oiapoque",1600501,2020-05-28,22,27906,27270,FALSE,FALSE,229,820.61205,2020-05-28,0.0218,5,55,"city","AP",22,0
"Pedra Branca do Amapari",1600154,2020-05-28,22,17067,16502,FALSE,FALSE,367,2150.34863,2020-05-28,0.0082,3,36,"city","AP",9,0
"Porto Grande",1600535,2020-05-28,22,22452,21971,FALSE,FALSE,177,788.34848,2020-05-28,0.0226,4,45,"city","AP",0,0
"Pracuúba",1600550,2020-05-28,22,5246,5120,FALSE,FALSE,7,133.435,2020-05-28,0.1429,1,24,"city","AP",0,0
"Santana",1600600,2020-05-28,22,123096,121364,FALSE,FALSE,904,734.38617,2020-05-28,0.021,19,54,"city","AP",6,0
